X,Y,Z,Distance,Pan,Tilt
5.494198970549771,-2.561987055394668,3.4999999999999996,7,-25,30
4.068988406746869,-1.4809906636301193,2.4999999999999996,5,-20,30
4.18258151868904,-1.1207193402100668,2.4999999999999996,5,-15,30
4.2643426597622165,-0.7519186659021765,2.4999999999999996,5,-10,30
5.176379493976926,-0.45287452383103993,2.9999999999999996,6,-5,30
5.196152422706632,0.0,2.9999999999999996,6,0,30
5.176379493976926,0.45287452383103993,2.9999999999999996,6,5,30
5.117211191714659,0.9023023990826117,2.9999999999999996,6,10,30
5.019097822426848,1.3448632082520802,2.9999999999999996,6,15,30
4.882786088096243,1.777188796356143,2.9999999999999996,6,20,30
4.709313403328375,2.195988904624001,2.9999999999999996,6,25,30
4.4544232590366235,-2.077131678352525,3.4414586181062763,6,-25,35
3.079004525280229,-1.120665998372942,2.294305745404184,4,-20,35
3.1649604609448954,-0.8480485995866185,2.294305745404184,4,-15,35
4.0335364205579936,-0.7112212986146201,2.8678821817552302,5,-10,35
3.2641396938068334,-0.2855752193730786,2.294305745404184,4,-5,35
3.276608177155967,0.0,2.294305745404184,4,0,35
3.2641396938068334,0.2855752193730786,2.294305745404184,4,5,35
3.226829136446395,0.5689770388916962,2.294305745404184,4,10,35
3.1649604609448954,0.8480485995866185,2.294305745404184,4,15,35
3.079004525280229,1.120665998372942,2.294305745404184,4,20,35
2.9696155060244163,1.3847544522350166,2.294305745404184,4,25,35
2.7770881760595354,-1.2949774838682584,2.571150438746157,4,-25,40
