X,Y,Z,Distance,Pan,Tilt
41.85184325090465,0.7305266413101256,-19.075889162186996,46,1.0,-24.5
41.843874694286974,1.0957204208954843,-19.075889162186996,46,1.5,-24.5
41.83271956460618,1.4608307571285377,-19.075889162186996,46,2.0,-24.5
41.818378711368574,1.8258298454435995,-19.075889162186996,46,2.5,-24.5
41.80085322668567,2.190689889746943,-19.075889162186996,46,3.0,-24.5
41.78014444519096,2.5553831045335818,-19.075889162186996,46,3.5,-24.5
41.75625394393835,2.9198817170032423,-19.075889162186996,46,4.0,-24.5
41.729183542282,3.284157969175371,-19.075889162186996,46,4.5,-24.5
41.6989353017378,3.6481841200030125,-19.075889162186996,46,5.0,-24.5
41.66551152582638,4.011932447485397,-19.075889162186996,46,5.5,-24.5
41.628914759897675,4.3753752507790775,-19.075889162186996,46,6.0,-24.5
41.58914779093712,4.738484852307456,-19.075889162186996,46,6.5,-24.5
41.54621364735334,5.101233599868542,-19.075889162186996,46,7.0,-24.5
41.50011559874761,5.463593868740769,-19.075889162186996,46,7.5,-24.5
41.45085715566481,5.825538063786728,-19.075889162186996,46,8.0,-24.5
41.39844206932609,6.187038621554643,-19.075889162186996,46,8.5,-24.5
41.342874331343204,6.54806801237743,-19.075889162186996,46,9.0,-24.5
41.28415817341453,6.9085987424692,-19.075889162186996,46,9.5,-24.5
42.1184349815029,7.4266164724541985,-19.490582404843234,47,10.0,-24.5
42.05202260827723,7.793881707657393,-19.490582404843234,47,10.5,-24.5
41.982407810718904,8.160553408593307,-19.490582404843234,47,11.0,-24.5
41.90959589026429,8.526603651792293,-19.490582404843234,47,11.5,-24.5
41.833592391823046,8.892004561111104,-19.490582404843234,47,12.0,-24.5
41.75440310335582,9.256728309855792,-19.490582404843234,47,12.5,-24.5
41.67203405543353,9.620747122900802,-19.490582404843234,47,13.0,-24.5
41.58649152077807,9.984033278804166,-19.490582404843234,47,13.5,-24.5
41.497782013784665,10.346559111918596,-19.490582404843234,47,14.0,-24.5
41.40591229002571,10.708297014498319,-19.490582404843234,47,14.5,-24.5
41.31088934573636,11.069219438801529,-19.490582404843234,47,15.0,-24.5
41.21272041728172,11.429298899188248,-19.490582404843234,47,15.5,-24.5
41.11141298060578,11.788507974213466,-19.490582404843234,47,16.0,-24.5
41.879463575144214,12.405262272730605,-19.905275647499472,48,16.5,-24.5
41.769613971907496,12.770252543896461,-19.905275647499472,48,17.0,-24.5
41.65658345084919,13.134270310889056,-19.905275647499472,48,17.5,-24.5
41.54038061968107,13.497287852346082,-19.905275647499472,48,18.0,-24.5
41.42101432769865,13.85927752307628,-19.905275647499472,48,18.5,-24.5
41.298493665107195,14.220211756164721,-19.905275647499472,48,19.0,-24.5
41.17282796232952,14.580063065072137,-19.905275647499472,48,19.5,-24.5
41.899110680739085,15.250029130014145,-20.319968890155714,49,20.0,-24.5
41.764435370436104,15.615082532339342,-20.319968890155714,49,20.5,-24.5
41.62657953668209,15.978946785673454,-20.319968890155714,49,21.0,-24.5
41.48555367773249,16.341594180344828,-20.319968890155714,49,21.5,-24.5
41.341368533252485,16.702997099350313,-20.319968890155714,49,22.0,-24.5
42.034729677039856,17.41135512291674,-20.734662132811952,50,22.5,-24.5
41.88118831478044,17.77750971255627,-20.734662132811952,50,23.0,-24.5
41.724457537881236,18.142310476002766,-20.734662132811952,50,23.5,-24.5
41.564549281997714,18.505729632265705,-20.734662132811952,50,24.0,-24.5
42.22950523925793,19.245094295680683,-21.14935537546819,51,24.5,-24.5
41.23524928485887,19.228312527460123,-20.734662132811952,50,25.0,-24.5
42.22562146574591,-19.690130659831414,-20.743568796865812,51,-25.0,-24.0
44.05842223891758,-20.078579791615464,-21.55704208301741,53,-24.5,-24.0
11.683914244512007,-5.202013778341759,-5.694313003061203,14,-24.0,-24.0
10.891088849418905,-4.735580208526375,-5.287576359985403,13,-23.5,-24.0
10.931999358922784,-4.640358418682266,-5.287576359985403,13,-23.0,-24.0
10.972077354350523,-4.544783247578694,-5.287576359985403,13,-22.5,-24.0
11.011319783607604,-4.448861973634975,-5.287576359985403,13,-22.0,-24.0
11.049723658231107,-4.352601901627496,-5.287576359985403,13,-21.5,-24.0
11.94015421158785,-4.583395774605226,-5.694313003061203,14,-21.0,-24.0
11.979696733032338,-4.479025073354958,-5.694313003061203,14,-20.5,-24.0
12.018326954189327,-4.374313277004103,-5.694313003061203,14,-20.0,-24.0
12.056041933217909,-4.269268359761362,-5.694313003061203,14,-19.5,-24.0
12.09283879797641,-4.163898321203883,-5.694313003061203,14,-19.0,-24.0
